,web_browser,operating_sys,from_URL,to_URL,city,time_zone,longitude,latitude,time_in,time_out
214,Mozilla/5.0,Macintosh,www.facebook.com,homeland.house.gov,Ottawa,America/Rainy_River,45.416698,-75.699997,2012-03-16 18:04:56,2012-03-16 18:43:47
216,Mozilla/4.0,Windows,direct,www.srh.noaa.gov,El Paso,America/Chicago,31.815201,-106.424004,2012-03-06 04:15:07,2012-03-16 18:43:51
217,Mozilla/5.0,Windows,www.facebook.com,www.nasa.gov,Nazareth,Asia/Jerusalem,32.703602,35.295601,2012-03-16 18:34:14,2012-03-16 18:43:53
218,Mozilla/5.0,Windows,www.facebook.com,www.nasa.gov,Dublin,Europe/Dublin,53.333099,-6.2489,2012-03-16 18:34:14,2012-03-16 18:43:54
219,Mozilla/5.0,Windows,www.facebook.com,www.nasa.gov,North Haven,America/New_York,41.3834,-72.862602,2012-03-16 18:34:14,2012-03-16 18:43:55
220,Mozilla/5.0,Windows,www.facebook.com,www.nasa.gov,Karachi,Asia/Karachi,24.866699,67.050003,2012-03-16 18:34:14,2012-03-16 18:43:54
221,Mozilla/5.0,Macintosh,direct,www.nysdot.gov,Danville,America/Los_Angeles,37.812901,-121.974297,2011-10-25 17:25:56,2012-03-16 18:43:56
222,Mozilla/4.0,Windows,direct,www.cnic.navy.mil,Mililani,Pacific/Honolulu,21.4701,-157.963699,2012-03-16 18:31:49,2012-03-16 18:43:57
223,Mozilla/5.0,Windows,www.facebook.com,www.nasa.gov,Jochberg,Europe/Vienna,47.383301,12.4,2012-03-16 18:08:12,2012-03-16 18:43:56
224,Mozilla/4.0,Windows,direct,www.cnic.navy.mil,Mililani,Pacific/Honolulu,21.4701,-157.963699,2012-03-16 18:31:49,2012-03-16 18:43:58
225,Mozilla/4.0,Windows,www.srh.noaa.gov,www.srh.noaa.gov,El Paso,America/Chicago,31.815201,-106.424004,2012-03-16 09:04:12,2012-03-16 18:43:59
227,Mozilla/5.0,iPhone,direct,www.nasa.gov,Atlanta,America/New_York,33.8274,-84.324402,2012-03-16 13:24:26,2012-03-16 18:44:01
228,Mozilla/5.0,Windows,direct,www.nmfs.noaa.gov,Dallas,America/Chicago,32.782501,-96.820702,2012-01-17 14:13:28,2012-03-16 18:44:01
229,Mozilla/5.0,Linux,t.co,www.nasa.gov,Abanilla,Europe/Madrid,38.200001,-1.05,2012-03-16 14:30:47,2012-03-16 18:44:00
231,Mozilla/4.0,Windows,t.co,www.nasa.gov,Bogot,America/Bogota,4.6,-74.083298,2012-03-16 14:30:47,2012-03-16 18:44:02
232,Mozilla/5.0,Windows,www.huffingtonpost.com,www.rules.house.gov,Fishers,America/Indianapolis,39.960999,-85.983704,2011-12-13 15:20:20,2012-03-16 18:44:02
234,Mozilla/5.0,Macintosh,www.facebook.com,homeland.house.gov,Ottawa,America/Rainy_River,45.416698,-75.699997,2012-03-16 17:38:31,2012-03-16 18:44:06
235,Mozilla/4.0,Windows,direct,www.fda.gov,Paramus,America/New_York,40.9445,-74.07,2011-03-28 07:47:59,2012-03-16 18:44:07
236,Mozilla/5.0,Windows,www.facebook.com,www.navy.com,Garland,America/Chicago,32.875599,-96.648201,2012-03-08 15:06:55,2012-03-16 18:44:08
237,Mozilla/5.0,Windows,t.co,www.whitehouse.gov,Gatineau,America/Montreal,45.483299,-75.650002,2012-03-16 18:14:19,2012-03-16 18:44:09
238,Mozilla/5.0,Windows,www.facebook.com,www.nasa.gov,Indore,Asia/Calcutta,22.7167,75.833298,2012-03-16 18:34:14,2012-03-16 18:44:10
239,Mozilla/5.0,Windows,direct,www.nysdot.gov,Atlanta,America/New_York,33.8004,-84.386497,2011-10-25 17:25:56,2012-03-16 18:44:12
240,Mozilla/5.0,Windows,t.co,voyager.jpl.nasa.gov,Nacka,Europe/Stockholm,59.299999,18.1667,2012-03-13 20:29:09,2012-03-16 18:44:11
241,Mozilla/5.0,Macintosh,t.co,www.house.mo.gov,Vienna,Europe/Vienna,48.200001,16.366699,2012-03-13 01:22:54,2012-03-16 18:44:13
242,Mozilla/5.0,Windows,plus.url.google.com,www.nasa.gov,Salem,America/Denver,40.026699,-111.645203,2012-03-16 18:34:14,2012-03-16 18:44:13
243,Mozilla/5.0,Macintosh,www.facebook.com,www.nasa.gov,Corroios,Europe/Lisbon,38.633301,-9.15,2012-03-16 18:34:14,2012-03-16 18:44:14
244,Mozilla/5.0,Windows,www.facebook.com,www.nasa.gov,Leicester,Europe/London,52.633301,-1.1333,2012-03-16 18:34:14,2012-03-16 18:44:14
245,Mozilla/5.0,Windows,www.facebook.com,www.nasa.gov,Jochberg,Europe/Vienna,47.383301,12.4,2012-03-16 18:08:12,2012-03-16 18:44:14
246,Mozilla/5.0,Windows,t.co,www.nasa.gov,Heerenveen,Europe/Amsterdam,52.950001,5.9333,2012-03-16 14:30:47,2012-03-16 18:44:14
247,Opera/9.80,Windows,direct,www.nasa.gov,Skopje,Europe/Skopje,42.0,21.4333,2012-03-16 14:30:47,2012-03-16 18:44:15
248,Mozilla/5.0,iPad,twitter.com,www.whitehouse.gov,Dallas,America/Chicago,32.826599,-96.746696,2012-03-16 15:26:24,2012-03-16 18:44:17
249,Mozilla/5.0,iPad,direct,www.whitehouse.gov,Dallas,America/Chicago,32.826599,-96.746696,2012-03-16 15:26:24,2012-03-16 18:44:17
251,Mozilla/5.0,iPhone,twitter.com,www.nasa.gov,Pickering,America/Rainy_River,43.866699,-79.033302,2012-03-16 14:30:47,2012-03-16 18:44:20
253,Mozilla/5.0,Windows,direct,www2.ed.gov,Columbus,America/New_York,40.0532,-83.022003,2011-07-12 16:20:10,2012-03-16 18:44:23
254,Mozilla/5.0,iPhone,twitter.com,www.nasa.gov,Manchester,Europe/London,53.5,-2.2167,2012-03-16 14:30:47,2012-03-16 18:44:24
256,Mozilla/5.0,Ubuntu,plus.url.google.com,www.nasa.gov,Prague,Europe/Prague,50.083302,14.4667,2012-03-16 18:34:14,2012-03-16 18:44:26
258,Mozilla/5.0,Windows,direct,www.nysdot.gov,Winter Park,America/New_York,28.605101,-81.332199,2011-10-25 17:25:56,2012-03-16 18:44:28
259,Mozilla/5.0,Windows,t.co,www.nasa.gov,Southampton,Europe/London,50.900002,-1.4,2012-03-16 14:30:47,2012-03-16 18:44:27
260,Mozilla/5.0,Windows,www.facebook.com,www.nasa.gov,Zeitz,Europe/Berlin,51.049999,12.15,2012-03-16 18:34:14,2012-03-16 18:44:30
262,Mozilla/5.0,Linux,m.facebook.com,www.nasa.gov,York,America/New_York,39.917099,-76.725601,2012-03-16 13:50:29,2012-03-16 18:44:29
263,Mozilla/5.0,Windows,direct,www.ok.gov,Cary,America/New_York,35.805901,-78.799698,2012-03-14 16:13:35,2012-03-16 18:44:30
265,Mozilla/5.0,Macintosh,direct,www.nysdot.gov,Chicago,America/Chicago,41.8675,-87.6744,2011-10-25 17:25:56,2012-03-16 18:44:32
266,Mozilla/5.0,Linux,t.co,www.nasa.gov,Abanilla,Europe/Madrid,38.200001,-1.05,2012-03-13 20:33:30,2012-03-16 18:44:32
267,Mozilla/5.0,iPhone,direct,www.nasa.gov,Vancouver,America/Vancouver,49.25,-123.133301,2012-03-16 18:34:14,2012-03-16 18:44:32
268,Mozilla/5.0,Linux,t.co,www.nasa.gov,Abanilla,Europe/Madrid,38.200001,-1.05,2012-03-16 14:30:47,2012-03-16 18:44:33
269,Mozilla/5.0,Windows,t.co,saturn.jpl.nasa.gov,Noblesville,America/Indianapolis,40.069801,-85.981697,2012-03-12 21:31:05,2012-03-16 18:44:35
270,Mozilla/5.0,Windows,www.facebook.com,www.nasa.gov,Cape Girardeau,America/Chicago,37.337002,-89.591103,2012-03-16 18:34:14,2012-03-16 18:44:33
271,Mozilla/5.0,Macintosh,direct,www.nysdot.gov,White Plains,America/New_York,41.029099,-73.758003,2011-10-25 17:25:56,2012-03-16 18:44:36
272,Mozilla/5.0,Windows,www.barackobama.com,www.whitehouse.gov,Toronto,America/Rainy_River,43.666698,-79.416702,2012-03-15 12:23:59,2012-03-16 18:44:37
273,Mozilla/5.0,Windows,www.facebook.com,www.nasa.gov,Madrid,Europe/Madrid,40.400002,-3.6833,2012-03-16 18:34:14,2012-03-16 18:44:36
274,Mozilla/5.0,Windows,www.facebook.com,lebanon.usembassy.gov,Beirut,Asia/Beirut,33.871899,35.509701,2012-03-16 13:44:48,2012-03-16 18:44:38
275,Mozilla/4.0,Windows,direct,toxtown.nlm.nih.gov,Kennesaw,America/New_York,34.010399,-84.623901,2009-10-17 08:57:26,2012-03-16 18:44:37
276,Mozilla/5.0,Linux,t.co,www.nasa.gov,Abanilla,Europe/Madrid,38.200001,-1.05,2012-03-16 14:30:47,2012-03-16 18:44:38
277,Mozilla/4.0,Windows,abclocal.go.com,www-odi.nhtsa.dot.gov,Hartford,America/New_York,41.745399,-72.670303,2012-02-25 16:07:21,2012-03-16 18:44:40
278,Mozilla/5.0,Windows,direct,www.nysdot.gov,Elkton,America/New_York,39.617199,-75.867798,2011-10-25 17:25:56,2012-03-16 18:44:41
279,Mozilla/4.0,Windows,direct,toxtown.nlm.nih.gov,Kennesaw,America/New_York,34.010399,-84.623901,2009-10-17 08:57:26,2012-03-16 18:44:43
280,Mozilla/5.0,Windows,www.facebook.com,www.nasa.gov,Cardiff,Europe/London,51.5,-3.2,2012-03-16 18:34:14,2012-03-16 18:44:43
281,Mozilla/5.0,Windows,www.facebook.com,www.nasa.gov,Freystadt,Europe/Berlin,49.2006,11.3294,2012-03-16 18:34:14,2012-03-16 18:44:45
282,Mozilla/5.0,Macintosh,t.co,majorityleader.gov,West New York,America/New_York,40.787899,-74.010201,2011-07-12 16:51:02,2012-03-16 18:44:46
283,Mozilla/5.0,iPhone,direct,www.nps.gov,Kellyville,Australia/NSW,-33.709999,150.960007,2012-03-11 21:50:17,2012-03-16 18:44:45
285,Mozilla/5.0,Windows,direct,www.nysdot.gov,Palo Alto,America/Los_Angeles,37.376202,-122.182602,2011-10-25 17:25:56,2012-03-16 18:44:47
286,Mozilla/5.0,Windows,direct,www.nysdot.gov,Palo Alto,America/Los_Angeles,37.376202,-122.182602,2011-10-25 17:25:56,2012-03-16 18:44:47
287,Mozilla/5.0,Macintosh,t.co,www.nasa.gov,New Smyrna Beach,America/New_York,28.9876,-80.960999,2012-03-16 14:30:47,2012-03-16 18:44:49
288,Mozilla/5.0,Windows,t.co,healthfinder.gov,Cuyahoga Falls,America/New_York,41.148201,-81.473602,2012-03-12 12:32:02,2012-03-16 18:44:49
289,Mozilla/5.0,Windows,direct,www.nysdot.gov,Cary,America/New_York,35.789501,-78.874298,2011-10-25 17:25:56,2012-03-16 18:44:52
290,Mozilla/5.0,Macintosh,direct,www.nysdot.gov,White Plains,America/New_York,41.029099,-73.758003,2011-10-25 17:25:56,2012-03-16 18:44:51
291,Mozilla/4.0,Windows,www.srh.noaa.gov,www.srh.noaa.gov,El Paso,America/Chicago,31.815201,-106.424004,2012-03-16 09:04:12,2012-03-16 18:44:54
292,Mozilla/4.0,Windows,www.facebook.com,www.uspto.gov,Arlington,America/New_York,38.878201,-77.1054,2012-03-13 18:25:32,2012-03-16 18:44:55
293,Mozilla/5.0,Macintosh,plus.url.google.com,www.nasa.gov,Winston Salem,America/New_York,36.0536,-80.315399,2012-03-16 18:34:14,2012-03-16 18:44:57
294,Mozilla/5.0,Windows,t.co,www.nasa.gov,Settimo Torinese,Europe/Rome,45.150002,7.7667,2012-03-16 18:27:29,2012-03-16 18:44:58
297,Mozilla/5.0,Windows,www.facebook.com,www.nasa.gov,Kiskunhalas,Europe/Budapest,46.4314,19.487499,2012-03-16 13:50:29,2012-03-16 18:45:00
298,Mozilla/4.0,Windows,direct,toxtown.nlm.nih.gov,Marietta,America/New_York,33.953201,-84.5177,2009-10-17 08:57:26,2012-03-16 18:45:01
299,Mozilla/4.0,Windows,direct,toxtown.nlm.nih.gov,Marietta,America/New_York,33.953201,-84.5177,2009-10-17 08:57:26,2012-03-16 18:45:01
300,Mozilla/5.0,Windows,direct,www.nysdot.gov,Mount Laurel,America/New_York,39.957199,-74.916199,2011-10-25 17:25:56,2012-03-16 18:45:01
301,Mozilla/5.0,Windows,t.co,www.nasa.gov,Saronno,Europe/Rome,45.633301,9.0333,2012-03-16 14:30:47,2012-03-16 18:45:02
302,Mozilla/5.0,Windows,direct,www.nysdot.gov,Louisville,America/New_York,38.2085,-85.691803,2011-10-25 17:25:56,2012-03-16 18:45:02
305,Mozilla/5.0,Windows,t.co,www.nasa.gov,Addlestone,Europe/London,51.366699,-0.4833,2012-03-15 13:06:42,2012-03-16 18:45:04
306,Mozilla/5.0,Windows,direct,www.nysdot.gov,Laurel,America/New_York,39.096699,-76.877899,2011-10-25 17:25:56,2012-03-16 18:45:05
307,Mozilla/5.0,Windows,direct,www.nysdot.gov,Palo Alto,America/Los_Angeles,37.376202,-122.182602,2011-10-25 17:25:56,2012-03-16 18:45:06
308,Mozilla/5.0,Macintosh,direct,www.nasa.gov,Oklahoma City,America/Chicago,35.518398,-97.616699,2012-03-16 18:34:14,2012-03-16 18:45:07
309,Mozilla/5.0,iPhone,direct,www.nasa.gov,Vancouver,America/Vancouver,49.25,-123.133301,2012-03-16 18:34:14,2012-03-16 18:45:09
310,Mozilla/5.0,Windows,www.facebook.com,www.nasa.gov,Markgrgen,Europe/Berlin,48.900002,9.0667,2012-03-16 18:34:14,2012-03-16 18:45:09
311,Mozilla/5.0,Windows,t.co,www.whitehouse.gov,Rockville,America/New_York,39.0807,-77.130203,2012-03-15 19:47:36,2012-03-16 18:45:09
312,Mozilla/5.0,Windows,www.facebook.com,www.nasa.gov,Plano,America/Chicago,33.034698,-96.8134,2012-03-16 18:34:14,2012-03-16 18:45:10
314,Mozilla/5.0,Windows,direct,www.nysdot.gov,Stamford,America/New_York,41.097801,-73.518799,2011-10-25 17:25:56,2012-03-16 18:45:14
315,Mozilla/5.0,iPad,direct,www.fda.gov,Torrance,America/Los_Angeles,33.8302,-118.314697,2012-03-15 13:32:38,2012-03-16 18:45:14
316,Mozilla/4.0,Windows,www.nationalreview.com,www.hhs.gov,Long Beach,America/Los_Angeles,33.7976,-118.161697,2012-03-16 16:24:38,2012-03-16 18:45:16
317,Mozilla/5.0,Macintosh,www.barackobama.com,www.whitehouse.gov,Los Angeles,America/Los_Angeles,33.786598,-118.298698,2012-03-15 12:23:59,2012-03-16 18:45:16
318,Mozilla/4.0,Windows,t.co,www.energystar.gov,Saint Paul,America/Chicago,44.9487,-93.100197,2012-03-16 15:57:27,2012-03-16 18:45:19
319,Mozilla/5.0,Macintosh,www.facebook.com,nccam.nih.gov,New Haven,America/New_York,41.3111,-72.924103,2012-03-16 15:53:20,2012-03-16 18:45:19
320,Mozilla/5.0,Macintosh,direct,www.nysdot.gov,White Plains,America/New_York,41.029099,-73.758003,2011-10-25 17:25:56,2012-03-16 18:45:20
321,Mozilla/4.0,Windows,direct,www.cnic.navy.mil,Honolulu,Pacific/Honolulu,21.3139,-157.824493,2012-03-16 18:31:49,2012-03-16 18:45:22
322,Mozilla/5.0,iPad,twitter.com,www.nasa.gov,East Sandwich,America/New_York,41.7285,-70.433403,2012-03-14 18:23:49,2012-03-16 18:45:23
323,Mozilla/4.0,Windows,www.usa.gov,answers.usa.gov,Saint Helens,America/Los_Angeles,45.8871,-122.928299,2012-01-13 17:50:25,2012-03-16 18:45:25
324,Mozilla/5.0,Macintosh,direct,www.nysdot.gov,Derwood,America/New_York,39.143501,-77.138802,2011-10-25 17:25:56,2012-03-16 18:45:26
325,Mozilla/4.0,Windows,direct,www.navy.mil,Mililani,Pacific/Honolulu,21.4701,-157.963699,2012-03-16 18:16:41,2012-03-16 18:45:29
328,Mozilla/5.0,Linux,t.co,www.nasa.gov,Abanilla,Europe/Madrid,38.200001,-1.05,2012-03-15 18:08:35,2012-03-16 18:45:31
329,Mozilla/5.0,Windows,www.facebook.com,www.nasa.gov,Illkirch-graffenstaden,Europe/Paris,48.533298,7.7167,2012-03-16 18:34:14,2012-03-16 18:45:31
330,Mozilla/5.0,Macintosh,www.facebook.com,www.nasa.gov,Athens,America/New_York,33.949902,-83.375,2012-03-16 18:34:14,2012-03-16 18:45:34
331,Mozilla/5.0,Windows,www.facebook.com,www.nasa.gov,Lahore,Asia/Karachi,31.5497,74.343597,2012-03-16 18:34:14,2012-03-16 18:45:35
333,Mozilla/5.0,Windows,direct,www.nysdot.gov,Allentown,America/New_York,40.567799,-75.482803,2011-10-25 17:25:56,2012-03-16 18:45:35
334,Mozilla/5.0,Windows,direct,www.nysdot.gov,Savannah,America/New_York,31.997101,-80.9645,2011-10-25 17:25:56,2012-03-16 18:45:37
335,Mozilla/5.0,iPad,direct,www.nysdot.gov,Forest Hill,America/New_York,39.584599,-76.3918,2011-10-25 17:25:56,2012-03-16 18:45:37
336,Mozilla/5.0,Windows,www.facebook.com,www.nasa.gov,Wichita,America/Chicago,37.6936,-97.4804,2012-03-16 18:34:14,2012-03-16 18:45:37
337,Mozilla/5.0,Windows,www.facebook.com,www.nasa.gov,Deerfield,America/New_York,43.149101,-71.256401,2012-03-14 18:23:49,2012-03-16 18:45:38
338,Mozilla/5.0,Macintosh,direct,www.nysdot.gov,White Plains,America/New_York,41.029099,-73.758003,2011-10-25 17:25:56,2012-03-16 18:45:40
339,Mozilla/5.0,Linux,t.co,www.montgomerycountymd.gov,Takoma Park,America/New_York,38.9827,-77.003998,2012-03-16 13:43:52,2012-03-16 18:45:41
341,Mozilla/5.0,Windows,www.facebook.com,www.whitehouse.gov,Chula Vista,America/Los_Angeles,32.6087,-116.936501,2012-03-15 19:47:36,2012-03-16 18:45:44
342,Mozilla/5.0,iPhone,twitter.com,www.whitehouse.gov,Dallas,America/Chicago,32.809799,-96.799301,2012-03-15 12:23:59,2012-03-16 18:45:44
343,Mozilla/5.0,Windows,roosterteeth.com,www.irs.gov,Ludwigshafen,Europe/Berlin,49.481098,8.4353,2012-03-14 16:24:17,2012-03-16 18:45:43
344,Mozilla/5.0,Windows,t.co,www.kingcounty.gov,Seattle,America/Los_Angeles,47.5951,-122.332603,2012-03-02 23:34:57,2012-03-16 18:45:44
345,Mozilla/5.0,Windows,roosterteeth.com,www.irs.gov,Reading,America/New_York,40.316002,-76.034599,2012-03-14 16:24:17,2012-03-16 18:45:45
346,Mozilla/5.0,Windows,hootsuite.com,www.kingcounty.gov,Snohomish,America/Los_Angeles,47.896,-122.049103,2012-03-02 23:34:57,2012-03-16 18:45:45
347,Mozilla/5.0,Windows,direct,www2.ed.gov,Columbus,America/New_York,40.0532,-83.022003,2011-07-12 16:21:53,2012-03-16 18:45:46
348,Mozilla/5.0,Windows,t.co,www.kingcounty.gov,Seattle,America/Los_Angeles,47.5951,-122.332603,2012-03-02 23:34:57,2012-03-16 18:45:47
349,Mozilla/5.0,Macintosh,t.co,www.whitehouse.gov,Santiago,Chile/Continental,-33.450001,-70.666702,2012-03-15 00:32:13,2012-03-16 18:45:48
353,Mozilla/5.0,Windows,www.skihood.com,forecast.weather.gov,Oregon City,America/Los_Angeles,45.3218,-122.523102,2011-02-13 07:49:47,2012-03-16 18:45:48
354,Mozilla/5.0,Windows,www.facebook.com,healthfinder.gov,Charlottesville,America/New_York,38.032902,-78.513702,2012-03-09 21:34:17,2012-03-16 18:45:50
355,Mozilla/5.0,Macintosh,direct,www.nysdot.gov,White Plains,America/New_York,41.029099,-73.758003,2011-10-25 17:25:56,2012-03-16 18:45:49
356,Mozilla/5.0,Windows,addins.wrex.com,www.crh.noaa.gov,Rockford,America/Chicago,42.271099,-89.059303,2012-03-16 16:27:27,2012-03-16 18:45:55
360,Mozilla/5.0,Windows,plus.url.google.com,www.nasa.gov,Fredericton,America/Halifax,45.950001,-66.633301,2012-03-16 18:34:14,2012-03-16 18:46:01
361,Mozilla/5.0,Macintosh,direct,www.nysdot.gov,White Plains,America/New_York,41.029099,-73.758003,2011-10-25 17:25:56,2012-03-16 18:46:02
365,Mozilla/4.0,Windows,direct,dnr.wi.gov,Madison,America/Chicago,43.079601,-89.375801,2012-03-16 18:33:34,2012-03-16 18:46:06
366,Mozilla/5.0,Macintosh,direct,www.nysdot.gov,Lafayette,America/Chicago,30.1605,-92.033203,2011-10-25 17:25:56,2012-03-16 18:46:07
367,Mozilla/5.0,Macintosh,direct,www.nysdot.gov,Orlando,America/New_York,28.5037,-81.330597,2011-10-25 17:25:56,2012-03-16 18:46:08
368,Mozilla/5.0,Macintosh,direct,www.nysdot.gov,Lafayette,America/Chicago,30.1605,-92.033203,2011-10-25 17:25:56,2012-03-16 18:46:08
369,Mozilla/5.0,Macintosh,plus.url.google.com,www.nasa.gov,Vancouver,America/Vancouver,49.25,-123.133301,2012-03-16 18:34:14,2012-03-16 18:46:08
373,Mozilla/5.0,Windows,direct,www.nysdot.gov,Denver,America/Denver,39.742699,-105.072601,2011-10-25 17:25:56,2012-03-16 18:46:16
375,Mozilla/5.0,Windows,www.facebook.com,www.nasa.gov,Virginia,America/Chicago,47.593601,-92.495697,2012-03-16 18:34:14,2012-03-16 18:46:17
376,Mozilla/5.0,Windows,direct,www.visitthecapitol.gov,Beaverton,America/Los_Angeles,45.4804,-122.835602,2012-03-16 18:45:35,2012-03-16 18:46:19
377,Mozilla/5.0,Windows,www.facebook.com,www.nasa.gov,Madrid,Europe/Madrid,40.400002,-3.6833,2012-03-16 18:34:14,2012-03-16 18:46:18
379,Mozilla/4.0,Windows,direct,www.cnic.navy.mil,Mililani,Pacific/Honolulu,21.4701,-157.963699,2012-03-16 18:31:49,2012-03-16 18:46:22
383,Mozilla/4.0,Windows,direct,www.cnic.navy.mil,Honolulu,Pacific/Honolulu,21.3139,-157.824493,2012-03-16 18:31:49,2012-03-16 18:46:24
384,Mozilla/5.0,Windows,www.facebook.com,www.nasa.gov,Terre Haute,America/Indianapolis,39.471001,-87.411102,2012-03-16 18:34:14,2012-03-16 18:46:24
386,Mozilla/5.0,Windows,direct,www.nysdot.gov,Philadelphia,America/New_York,39.996799,-75.148499,2011-10-25 17:25:56,2012-03-16 18:46:26
387,Mozilla/5.0,Windows,t.co,www.cbo.gov,Rolling Meadows,America/Chicago,42.067799,-88.018501,2012-03-16 14:41:30,2012-03-16 18:46:25
389,Mozilla/5.0,Windows,t.co,www.whitehouse.gov,Washington,America/New_York,38.909698,-77.023102,2012-02-14 00:17:20,2012-03-16 18:46:28
390,Mozilla/5.0,Windows,www.facebook.com,www.nasa.gov,Bhilai,Asia/Calcutta,21.2167,81.433296,2012-03-16 18:34:14,2012-03-16 18:46:27
391,Mozilla/5.0,Windows,t.co,www.nasa.gov,Lule,Europe/Stockholm,65.583298,22.15,2012-03-16 14:30:47,2012-03-16 18:46:30
394,Mozilla/5.0,Ubuntu,today.lbl.gov,www.jgi.doe.gov,Albany,America/Los_Angeles,37.8895,-122.294701,2011-09-21 20:11:35,2012-03-16 18:46:33
395,Mozilla/5.0,Windows,direct,www.nysdot.gov,Miami Beach,America/New_York,25.821301,-80.133904,2011-10-25 17:25:56,2012-03-16 18:46:33
396,Mozilla/5.0,Windows,direct,www.nysdot.gov,Salt Lake City,America/Denver,40.724201,-111.8787,2011-10-25 17:25:56,2012-03-16 18:46:33
397,Mozilla/5.0,Macintosh,direct,www.nysdot.gov,White Plains,America/New_York,41.029099,-73.758003,2011-10-25 17:25:56,2012-03-16 18:46:36
398,Mozilla/5.0,Windows,www.groupon.com,www.nps.gov,Windsor,America/Denver,40.472401,-104.893898,2012-03-11 21:50:17,2012-03-16 18:46:37
399,Mozilla/5.0,Macintosh,plus.url.google.com,www.nasa.gov,Poughkeepsie,America/New_York,41.676998,-73.8619,2012-03-16 18:34:14,2012-03-16 18:46:36
400,Mozilla/5.0,Windows,www.facebook.com,www.nasa.gov,Mosina,Europe/Warsaw,52.25,16.85,2012-03-14 18:23:49,2012-03-16 18:46:39
401,Mozilla/5.0,Windows,direct,www.nysdot.gov,Olympia,America/Los_Angeles,47.0387,-122.891998,2011-10-25 17:25:56,2012-03-16 18:46:40
402,Mozilla/5.0,Macintosh,t.co,www.choosemyplate.gov,Nashville,America/Chicago,36.133301,-86.803703,2012-03-12 18:35:34,2012-03-16 18:46:41
404,Mozilla/4.0,Windows,www.barackobama.com,www.whitehouse.gov,Washington,America/New_York,38.909698,-77.023102,2012-03-15 12:23:59,2012-03-16 18:46:44
406,Mozilla/4.0,Windows,direct,www.faa.gov,Poughkeepsie,America/New_York,41.690399,-73.891899,2012-03-06 16:04:57,2012-03-16 18:46:49
407,Mozilla/5.0,iPhone,direct,www.cbo.gov,Amarillo,America/Chicago,35.161301,-101.878998,2012-03-16 14:41:30,2012-03-16 18:46:49
409,Mozilla/5.0,Windows,www.facebook.com,www.nasa.gov,Szczecinek,Europe/Warsaw,53.716702,16.700001,2012-03-16 18:34:14,2012-03-16 18:46:50
410,Mozilla/5.0,Windows,today.lbl.gov,www.jgi.doe.gov,Berkeley,America/Los_Angeles,37.866798,-122.253601,2011-09-21 20:11:35,2012-03-16 18:46:51
411,Mozilla/5.0,Windows,t.co,www.tsa.gov,Breda,Europe/Amsterdam,51.5667,4.8,2012-03-16 03:06:17,2012-03-16 18:46:51
412,Mozilla/5.0,Windows,direct,www.nysdot.gov,Fort Worth,America/Chicago,32.867298,-97.248596,2011-10-25 17:25:56,2012-03-16 18:46:53
413,Mozilla/4.0,Windows,direct,www.grants.gov,Storrs Mansfield,America/New_York,41.807999,-72.250999,2012-03-08 14:55:39,2012-03-16 18:46:54
414,Mozilla/5.0,Windows,direct,www.nysdot.gov,Thomaston,America/New_York,41.6576,-73.096497,2011-10-25 17:25:56,2012-03-16 18:46:54
416,Mozilla/5.0,Windows,t.co,www.nasa.gov,Saronno,Europe/Rome,45.633301,9.0333,2012-03-15 18:08:35,2012-03-16 18:46:56
417,Mozilla/5.0,Windows,t.co,www.nasa.gov,Calgary,America/Edmonton,51.083302,-114.083298,2012-03-16 14:30:47,2012-03-16 18:46:54
418,Mozilla/5.0,Windows,t.co,healthfinder.gov,Cuyahoga Falls,America/New_York,41.148201,-81.473602,2012-03-12 12:32:02,2012-03-16 18:46:58
420,Mozilla/5.0,iPhone,direct,www.fda.gov,Bell,America/Los_Angeles,33.976101,-118.153503,2011-05-17 18:26:18,2012-03-16 18:47:00
421,Mozilla/5.0,Windows,t.co,cms3.tucsonaz.gov,Yuma,America/Phoenix,32.688801,-114.665703,2012-03-16 17:00:13,2012-03-16 18:47:00
423,Mozilla/4.0,Windows,bl129w.blu129.mail.live.com,forecast.weather.gov,Independence,America/Los_Angeles,44.831402,-123.2034,2011-02-13 07:49:47,2012-03-16 18:47:04
424,Mozilla/5.0,Windows,plus.url.google.com,www.nasa.gov,Phoenix,America/Phoenix,33.449902,-112.071198,2012-03-16 18:34:14,2012-03-16 18:47:05
